from_name,from_address,from_type,to_name,to_address,to_type,distance_m,time_min
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,L’Epicerie de Ginette,"25-27, place des Corps Saints, Avignon, France",Restaurant,43,0
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Eglise paroissiale Saint Symphorien,"Place de l'Église, Caumont-sur-Durance, 84510, Avignon, France",Activité,12364,148
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Le 17 Place aux Vins Avignon • Bar à vin / Caviste,"74 Place des Corps Saints, Avignon, France",Restaurant,70,0
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Le Coude à Coude,"37 rue de la Saraillerie, Avignon, France",Restaurant,298,3
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,OISEAU,"5 Rue Cabassole, Avignon, France",Restaurant,1739,20
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Pinocchio,"29 rue Théodore Aubanel, Avignon, France",Restaurant,12298,147
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,La Gare,"322 avenue de Saint Tronquet, Avignon, France",Restaurant,6670,80
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Eglise Saint Thomas,"Place de l'église, Vedène, 84270, Avignon, France",Activité,8460,101
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Grand Café Barretta / Restaurant et Bar à Vin,"14 Place Saint Didier, Avignon, France",Restaurant,238,2
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Une Marguerite à Table,"18ter, Rue Pétramale, Avignon, France",Restaurant,158,1
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Place des Corps Saints,"Place des Corps Saints, Avignon, 84000",Activité,43,0
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Basta Cosi,"7, impasse du Pont, Avignon, France",Restaurant,1670,20
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Maison Jean Vilar,"8 rue de Mons, Avignon, 84000",Activité,520,6
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,La Mirande – La Table Haute,"4 Place de l'Amirande, Avignon, France",Restaurant,616,7
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Restaurant l’Entre-Deux – Hôtel Ibis Styles Avignon Sud,"2968, Avenue de l'Amandier, Avignon, France",Restaurant,3520,42
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Restaurant St Bénézet,"10 Chemin de la Barthelasse, 84000 Avignon, France",Restaurant,1397,16
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Le jardin du musée Calvet,"65 rue Joseph Vernet, Avignon, 84000",Activité,443,5
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,IT Trattoria,"641 avenue de Saint-Tronquet, Avignon, France",Restaurant,6447,77
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Le Goût Pile,"62 place du Petit Pont, Avignon, France",Restaurant,8816,105
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,La Guinguette Velleronnaise,"276 rue du Jas, Avignon, France",Restaurant,12341,148
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Casa Bronzini,"13 Place de l'Horloge, Avignon, France",Restaurant,504,6
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Parc Champfleury,"Avenue du Blanchissage, Avignon, 84000",Activité,602,7
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Jardin Verger Urbain V,"rue Vice-légat, Avignon, 84000",Activité,639,7
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Synagogue d’Avignon,"2 place Jérusalem, Avignon, 84000",Activité,458,5
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Le Mas Lindo,"51 avenue du Mont-Ventoux, Avignon, France",Restaurant,10577,126
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Le Petit Grand,"72, place des Corps Saints, Avignon, France",Restaurant,63,0
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Acte 2,"3B rue de la Petite Calade, Avignon, France",Restaurant,502,6
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Comptoir des Frangines,"130, Chemin du Pont Blanc, Avignon, France",Restaurant,7467,89
L’Agape,"21, place des Corps Saints, Avignon, France",Restaurant,Les Remparts de Caumont,"Rue de la Dévalade, Caumont-sur-Durance, 84510, Avignon, France",Activité,12386,148
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,L’Autre Table,"35 rue notre dame, Avignon, France",Restaurant,8764,105
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Collégiale Saint-Didier,"Place Saint Didier, Avignon, 84000",Activité,2005,24
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Museum Requien – Musée d’Histoire Naturelle,"67 rue Joseph Vernet, Avignon, 84000",Activité,1895,22
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant La Bodeguita,"18 Boulevard Limbert, Avignon, France",Restaurant,2505,30
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,La Mirande – Le Restaurant Gastronomique,"4 place de l'Amirande, Avignon, France",Restaurant,1681,20
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Le Carré du Palais,"1 Place du Palais, Avignon, France",Restaurant,1537,18
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Livrée Ceccano – Bibliothèque municipale,"2 bis rue Laboureur, Avignon, 84000",Activité,2030,24
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant Pizzéria Le Pili,"34- 36  Place des Corps Saints, Avignon, France",Restaurant,2271,27
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant Le Patio / Bar à vin – Novotel Avignon Centre,"20 boulevard Saint Roch, Avignon, France",Restaurant,2301,27
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Ancienne comédie d’Avignon,"9 Place Crillon, 84000 Avignon, France",Activité,1514,18
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,V&G Veggie et Gastro,"28 rue de la bonneterie, Avignon, France",Restaurant,1949,23
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant La Vieille Fontaine – Hôtel d’Europe,"12, place Crillon, Avignon, France",Restaurant,1514,18
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,La Guinguette du Vieux Moulin,"5, rue du Vieux Moulin, Avignon, France",Restaurant,679,8
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Savita Café Restaurant,"62 Place des Corps Saints, 84000 Avignon, France",Restaurant,2254,27
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Le CBR – Brasserie,"361 allée Louis Montagnat, Avignon, France",Restaurant,8225,98
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,L’Art Brock Café,"129 rue de la Frache, Avignon, France",Restaurant,18611,223
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Aubergine,"15 rue de la République, Avignon, France",Restaurant,1847,22
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Les Gustaves – Mercure Avignon TGV,"2 Rue Mère Térésa, Avignon, France",Restaurant,3978,47
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Parc du Clos de la Murette,"Rue René Goscinny, 84000 Avignon, France",Activité,4684,56
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,L’Espace du Lavoir,"Place du Petit Pont, Vedène, 84270, Avignon, France",Activité,8951,107
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,La Petite Cuillère,"1 Square Dagmar Silhol, Avignon, France",Restaurant,186,2
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Au Bistrot d’Entraigues,"76 rue Daniel Lavorini, Avignon, France",Restaurant,11341,136
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,L’Annexe,"69 avenue du General de Gaulle, Avignon, France",Restaurant,13214,158
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Le Violette – Collection Lambert,"5 rue Violette, Avignon, France",Restaurant,2115,25
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Maison Bronzini – Le Bistrot du Moulin,"74 rue de la République, Avignon, France",Restaurant,427,5
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Hôtel Madon de Châteaublanc,"13, rue Banasterie, Avignon, 84000",Activité,1715,20
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Musée des Curiosités – Église des Célestins,"Place des Corps Saints, Avignon, 84000",Activité,2271,27
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Bar à tapas et à vins Marion Nous,"1 Place des Carmes, Avignon, France",Restaurant,1921,23
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant Bar le Casino,"29 place de la Poste, Avignon, France",Restaurant,18739,224
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Chez Papé et Mamé,"8 impasse du lavoir, Avignon, France",Restaurant,11234,134
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Estaminet Arômes et Tentations,"8, RUE MAZAN, Avignon, France",Restaurant,1561,18
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Tour Philippe-le-Bel,"Montée de la Tour, Villeneuve-lez-Avignon, 30400",Activité,204,2
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Abbaye Saint-Ruf,"avenue Moulin de Notre-Dame, Avignon, 84000",Activité,3336,40
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,La Margelle,"203 avenue de la Rétanque, Avignon, France",Restaurant,10881,130
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,La Salamandre,"13 Place Jean Jaurès, Avignon, France",Restaurant,14175,170
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Vivotto,"34, rue des Trois Faucons, Avignon, France",Restaurant,2144,25
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Place du Palais,"Place du Palais, Avignon, 84000",Activité,1522,18
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Best Western Plus Le Lavarin – Restaurant,"1715, chemin du Lavarin, Avignon, France",Restaurant,4533,54
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Clocher du couvent des Augustins,"20, rue Carreterie, Avignon, 84000",Activité,1947,23
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Chapelle des Pénitents Noirs,"57 rue Banasterie, Avignon, 84000",Activité,1535,18
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant Opéra café,"24 place de l'Horloge, Avignon, France",Restaurant,1681,20
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Le Prieuré – Baumanière,"7 place du Chapitre, Avignon, France",Restaurant,80,0
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant Le Goût du Jour,"20, rue Saint-Etienne, Avignon, France",Restaurant,1514,18
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,2054,24
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,1675,20
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Brut Butcher,"641 avenue de Saint Tronquet, Avignon, France",Restaurant,6285,75
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,V&G Veggie et Gourmand,"24 Rue de la Bonneterie, Avignon, France",Restaurant,1939,23
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Planet Rock,"229 rue Graham Bell, Avignon, France",Restaurant,6541,78
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,L’Annexe,"7 Place Saint-Marc, Avignon, France",Restaurant,31,0
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Auberge de Cassagne & Spa,"450 allée de Cassagne, Avignon, France",Restaurant,6237,74
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Chapelle de l’Oratoire,"32 rue Joseph Vernet, Avignon, 84000",Activité,1683,20
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Parc Municipal Bardi,"Avenue Pierre de Coubertin, Vedène, 84270, Avignon, France",Activité,8987,107
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant Le 26,"26, rue des Trois Faucons, Avignon, France",Restaurant,2121,25
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,O’Gastos,"49 rue porte de Jonquerettes, Avignon, France",Restaurant,10717,128
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Chapelle des Pénitents Gris,"53 rue de la République, Villeneuve-lez-Avignon, 30400",Activité,303,3
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Le Pavillon Bleu,"25, allée Antoine Pinay, Avignon, France",Restaurant,1145,13
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant / Cocktail Bar   Le Bercail,"162, Chemin des Canotiers, Avignon, France",Restaurant,1420,17
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Naka,"4, Place de la Principale, Avignon, France",Restaurant,1874,22
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Jardin des Carmes,"Place des Carmes, Avignon, 84000",Activité,1873,22
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Eglise Saint-Symphorien les Carmes,"Place des Carmes, Avignon, 84000",Activité,1873,22
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Crêperie Le L,"3 place Saint-Marc, Avignon, France",Restaurant,31,0
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Les Jardins du Palais des papes,"Palais des papes, Avignon, 84000",Activité,1621,19
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Chapelle des Pénitents Blancs,"Place de l'Église, Caumont-sur-Durance, 84510, Avignon, France",Activité,14135,169
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Château de Fargues,"Avenue Pierre de Coubertin, Le Pontet, 84130, Avignon, France",Activité,5340,64
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Archives Municipales – Musée du Mont de Piété et de la Condition des Soies,"6, rue Saluces, Avignon, 84000",Activité,1808,21
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Kouk – cantine de quartier,"1 rue henri fabre, Avignon, France",Restaurant,2129,25
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,6221,74
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,L’Emulsion,"1 rue de l'Hôpital, Avignon, France",Restaurant,18600,223
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Les Remparts d’Avignon,"Avignon, 84000",Activité,1698,20
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,L’aRoma,"43 rue de la république, Avignon, France",Restaurant,2232,26
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Chez Mamie,"41 – 43 rue Carnot, Avignon, France",Restaurant,1844,22
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Brigitte coffee shop,"3, Place Saint-Marc, Avignon, France",Restaurant,31,0
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Restaurant de l’Hôtel La Ferme,"110 chemin des Bois, Avignon, France",Restaurant,2794,33
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Chapelle Saint-Louis,"Rue du Portail Boquier, Avignon, 84000",Activité,2246,26
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Le Bouzouki,"13 Chemin du Polygone, Avignon, France",Restaurant,1369,16
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Musée Pierre-de-Luxembourg,"3 rue de la République, Villeneuve-lez-Avignon, 30400",Activité,303,3
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,La Table des Chartreux,"RD 6580, Avignon, France",Restaurant,4212,50
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Chapelle de l’Agache,"Place de l'église, Caumont-sur-Durance, 84510, Avignon, France",Activité,14135,169
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Najeti Hôtel la Magnaneraie – Bar à Manger,"37 rue Camp de Bataille, Avignon, France",Restaurant,846,10
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,L’Heure Bleue,"5 rue de la république, Avignon, France",Restaurant,1784,21
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Chez Ju,"9 rue de la République, Avignon, France",Restaurant,8966,107
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Hiély-Lucullus,"5, rue de la République, Avignon, France",Restaurant,1784,21
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,La Chartreuse – Centre national des écritures du spectacle,"58 rue de la République, Villeneuve-lez-Avignon, 30400",Activité,373,4
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Les Terrasses du Lac – Restaurant du Golf du Grand Avignon,"Chemin de la Banastière, Avignon, France",Restaurant,7616,91
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,La Mirande – Le Bistrot “La Salle à Manger”,"4, place de l'Amirande, Avignon, France",Restaurant,1681,20
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,Lili Rosa,"Centre Commercial Buld'Air, Avignon, France",Restaurant,7657,91
Naturabsolu,"10 place Saint Marc, Avignon, France",Restaurant,La Parenthèse d’Entraigues,"719 route de Carpentras, Avignon, France",Restaurant,7709,92
